extract_date,specimen_date,Number_tested,Number_confirmed,Number_hospitalized,Number_deaths
04/13/2020,02/08/2020,1,0,0,0
04/13/2020,02/09/2020,1,0,0,0
04/13/2020,02/26/2020,1,0,0,0
04/13/2020,02/27/2020,1,0,0,1
04/13/2020,02/28/2020,2,1,0,0
04/13/2020,02/29/2020,2,1,0,0
04/13/2020,03/01/2020,1,0,0,0
04/13/2020,03/02/2020,4,0,0,0
04/13/2020,03/03/2020,10,0,0,0
04/13/2020,03/04/2020,32,6,5,1
04/13/2020,03/05/2020,63,5,3,1
04/13/2020,03/06/2020,79,11,4,1
04/13/2020,03/07/2020,61,9,6,2
04/13/2020,03/08/2020,108,21,15,3
04/13/2020,03/09/2020,396,66,29,11
04/13/2020,03/10/2020,455,82,37,9
04/13/2020,03/11/2020,788,170,60,19
04/13/2020,03/12/2020,1561,381,84,20
04/13/2020,03/13/2020,2139,655,176,33
04/13/2020,03/14/2020,1669,668,209,48
04/13/2020,03/15/2020,2309,1060,270,68
04/13/2020,03/16/2020,4877,2184,456,95
04/13/2020,03/17/2020,5372,2466,495,107
04/13/2020,03/18/2020,6154,3022,611,119
04/13/2020,03/19/2020,7481,3699,742,174
04/13/2020,03/20/2020,7429,3897,825,185
04/13/2020,03/21/2020,4502,2518,701,170
04/13/2020,03/22/2020,4159,2463,769,183
04/13/2020,03/23/2020,5266,3352,1012,245
04/13/2020,03/24/2020,6652,4165,1157,311
04/13/2020,03/25/2020,6910,4532,1271,312
04/13/2020,03/26/2020,6601,4646,1426,349
04/13/2020,03/27/2020,6625,4678,1400,356
04/13/2020,03/28/2020,4199,3150,1207,335
04/13/2020,03/29/2020,4399,3165,1212,285
04/13/2020,03/30/2020,7691,5570,1602,442
04/13/2020,03/31/2020,7008,4900,1417,364
04/13/2020,04/01/2020,7353,4694,1278,303
04/13/2020,04/02/2020,8894,5409,1608,337
04/13/2020,04/03/2020,8646,4959,1557,327
04/13/2020,04/04/2020,5847,3551,1239,257
04/13/2020,04/05/2020,5851,3366,1170,204
04/13/2020,04/06/2020,10237,5844,1420,247
04/13/2020,04/07/2020,9523,5275,1153,156
04/13/2020,04/08/2020,8267,4366,1094,110
04/13/2020,04/09/2020,5790,3145,829,70
04/13/2020,04/10/2020,4416,2549,591,39
04/13/2020,04/11/2020,2261,1317,160,6
04/13/2020,04/12/2020,832,439,8,0
04/13/2020,04/13/2020,39,24,0,0
04/14/2020,02/02/2020,2,0,0,0
04/14/2020,02/04/2020,1,0,0,0
04/14/2020,02/05/2020,1,0,0,0
04/14/2020,02/08/2020,1,0,0,0
04/14/2020,02/09/2020,1,0,0,0
04/14/2020,02/26/2020,1,0,0,0
04/14/2020,02/27/2020,1,0,0,1
04/14/2020,02/28/2020,2,1,0,0
04/14/2020,02/29/2020,2,1,0,0
04/14/2020,03/01/2020,1,0,0,0
04/14/2020,03/02/2020,4,0,0,0
04/14/2020,03/03/2020,10,1,0,0
04/14/2020,03/04/2020,32,6,5,1
04/14/2020,03/05/2020,63,5,3,1
04/14/2020,03/06/2020,79,11,4,1
04/14/2020,03/07/2020,61,9,6,2
04/14/2020,03/08/2020,109,23,15,3
04/14/2020,03/09/2020,396,66,29,11
04/14/2020,03/10/2020,455,83,37,9
04/14/2020,03/11/2020,788,170,60,19
04/14/2020,03/12/2020,1561,381,84,21
04/14/2020,03/13/2020,2139,656,177,34
04/14/2020,03/14/2020,1670,669,209,49
04/14/2020,03/15/2020,2311,1062,271,68
04/14/2020,03/16/2020,4877,2187,457,96
04/14/2020,03/17/2020,5372,2471,495,108
04/14/2020,03/18/2020,6154,3027,612,120
04/14/2020,03/19/2020,7482,3707,743,177
04/14/2020,03/20/2020,7432,3900,826,189
04/14/2020,03/21/2020,4502,2519,702,173
04/14/2020,03/22/2020,4159,2466,771,185
04/14/2020,03/23/2020,5268,3356,1014,251
04/14/2020,03/24/2020,6654,4171,1158,316
04/14/2020,03/25/2020,6912,4540,1274,315
04/14/2020,03/26/2020,6604,4653,1426,363
04/14/2020,03/27/2020,6637,4692,1403,366
04/14/2020,03/28/2020,4231,3182,1210,339
04/14/2020,03/29/2020,4425,3196,1219,290
04/14/2020,03/30/2020,7726,5606,1610,449
04/14/2020,03/31/2020,7027,4923,1422,383
04/14/2020,04/01/2020,7363,4708,1286,319
04/14/2020,04/02/2020,8902,5419,1614,351
04/14/2020,04/03/2020,8674,4985,1564,353
04/14/2020,04/04/2020,5884,3584,1245,265
04/14/2020,04/05/2020,5867,3387,1184,220
04/14/2020,04/06/2020,10318,5896,1451,275
04/14/2020,04/07/2020,9679,5397,1206,188
04/14/2020,04/08/2020,9116,4783,1123,140
04/14/2020,04/09/2020,7164,3812,873,93
04/14/2020,04/10/2020,5606,3166,706,60
04/14/2020,04/11/2020,2793,1667,477,28
04/14/2020,04/12/2020,1511,833,240,10
04/14/2020,04/13/2020,1402,594,27,2
04/14/2020,04/14/2020,48,36,0,0
04/15/2020,02/02/2020,2,0,0,0
04/15/2020,02/04/2020,1,0,0,0
04/15/2020,02/05/2020,1,0,0,0
04/15/2020,02/08/2020,1,0,0,0
04/15/2020,02/09/2020,1,0,0,0
04/15/2020,02/26/2020,1,0,0,0
04/15/2020,02/27/2020,1,0,0,1
04/15/2020,02/28/2020,2,1,0,0
04/15/2020,02/29/2020,2,1,0,0
04/15/2020,03/01/2020,1,0,0,0
04/15/2020,03/02/2020,4,0,0,0
04/15/2020,03/03/2020,10,1,0,0
04/15/2020,03/04/2020,32,6,5,1
04/15/2020,03/05/2020,63,5,3,1
04/15/2020,03/06/2020,79,11,4,1
04/15/2020,03/07/2020,61,9,6,2
04/15/2020,03/08/2020,109,23,15,3
04/15/2020,03/09/2020,396,66,29,11
04/15/2020,03/10/2020,455,83,37,9
04/15/2020,03/11/2020,789,171,60,19
04/15/2020,03/12/2020,1561,381,84,23
04/15/2020,03/13/2020,2141,658,178,34
04/15/2020,03/14/2020,1674,672,210,49
04/15/2020,03/15/2020,2315,1064,271,68
04/15/2020,03/16/2020,4881,2191,459,97
04/15/2020,03/17/2020,5371,2481,498,110
04/15/2020,03/18/2020,6228,3067,612,127
04/15/2020,03/19/2020,7646,3793,748,182
04/15/2020,03/20/2020,7684,4051,827,196
04/15/2020,03/21/2020,4694,2632,701,178
04/15/2020,03/22/2020,4359,2602,778,195
04/15/2020,03/23/2020,5545,3549,1018,258
04/15/2020,03/24/2020,7008,4409,1165,325
04/15/2020,03/25/2020,7265,4753,1280,328
04/15/2020,03/26/2020,6955,4884,1431,377
04/15/2020,03/27/2020,7014,4942,1408,376
04/15/2020,03/28/2020,4464,3343,1209,352
04/15/2020,03/29/2020,4705,3400,1224,303
04/15/2020,03/30/2020,8161,5883,1616,466
04/15/2020,03/31/2020,7352,5104,1425,400
04/15/2020,04/01/2020,7512,4865,1293,338
04/15/2020,04/02/2020,8948,5481,1610,371
04/15/2020,04/03/2020,9034,5356,1572,378
04/15/2020,04/04/2020,5888,3599,1240,285
04/15/2020,04/05/2020,5967,3491,1188,244
04/15/2020,04/06/2020,10374,5968,1448,314
04/15/2020,04/07/2020,9799,5495,1229,240
04/15/2020,04/08/2020,9330,4994,1155,176
04/15/2020,04/09/2020,7374,3979,952,135
04/15/2020,04/10/2020,6034,3406,834,94
04/15/2020,04/11/2020,2949,1740,605,56
04/15/2020,04/12/2020,2092,1202,467,32
04/15/2020,04/13/2020,3387,1607,295,10
04/15/2020,04/14/2020,1505,653,38,2
04/15/2020,04/15/2020,46,20,0,0
04/16/2020,02/02/2020,2,0,0,0
04/16/2020,02/04/2020,1,0,0,0
04/16/2020,02/05/2020,1,0,0,0
04/16/2020,02/08/2020,1,0,0,0
04/16/2020,02/09/2020,1,0,0,0
04/16/2020,02/26/2020,1,0,0,0
04/16/2020,02/27/2020,1,0,0,1
04/16/2020,02/28/2020,2,1,0,0
04/16/2020,02/29/2020,2,1,0,0
04/16/2020,03/01/2020,1,0,0,0
04/16/2020,03/02/2020,4,0,0,0
04/16/2020,03/03/2020,10,1,0,0
04/16/2020,03/04/2020,32,6,5,1
04/16/2020,03/05/2020,63,5,3,1
04/16/2020,03/06/2020,79,11,4,1
04/16/2020,03/07/2020,61,10,6,2
04/16/2020,03/08/2020,109,23,15,3
04/16/2020,03/09/2020,396,68,29,11
04/16/2020,03/10/2020,456,83,37,9
04/16/2020,03/11/2020,789,171,60,19
04/16/2020,03/12/2020,1561,382,84,23
04/16/2020,03/13/2020,2142,660,180,34
04/16/2020,03/14/2020,1675,672,210,49
04/16/2020,03/15/2020,2316,1065,271,68
04/16/2020,03/16/2020,4882,2194,459,97
04/16/2020,03/17/2020,5370,2485,501,111
04/16/2020,03/18/2020,6229,3077,624,131
04/16/2020,03/19/2020,7647,3798,775,191
04/16/2020,03/20/2020,7686,4059,856,204
04/16/2020,03/21/2020,4694,2638,727,188
04/16/2020,03/22/2020,4358,2603,811,204
04/16/2020,03/23/2020,5546,3549,1057,272
04/16/2020,03/24/2020,7006,4414,1232,343
04/16/2020,03/25/2020,7267,4759,1332,348
04/16/2020,03/26/2020,6959,4895,1491,398
04/16/2020,03/27/2020,7012,4946,1472,398
04/16/2020,03/28/2020,4464,3348,1257,364
04/16/2020,03/29/2020,4708,3403,1286,324
04/16/2020,03/30/2020,8171,5897,1685,498
04/16/2020,03/31/2020,7359,5112,1467,422
04/16/2020,04/01/2020,7515,4868,1300,349
04/16/2020,04/02/2020,8951,5493,1612,391
04/16/2020,04/03/2020,9046,5375,1577,389
04/16/2020,04/04/2020,5894,3607,1245,298
04/16/2020,04/05/2020,5984,3509,1190,255
04/16/2020,04/06/2020,10424,6004,1465,338
04/16/2020,04/07/2020,9897,5558,1252,265
04/16/2020,04/08/2020,9510,5115,1179,198
04/16/2020,04/09/2020,8410,4537,982,159
04/16/2020,04/10/2020,6946,3862,865,115
04/16/2020,04/11/2020,5630,2943,638,65
04/16/2020,04/12/2020,3834,1831,528,42
04/16/2020,04/13/2020,4367,2042,577,23
04/16/2020,04/14/2020,3618,1639,308,7
04/16/2020,04/15/2020,1476,511,16,2
04/16/2020,04/16/2020,35,15,0,0
04/17/2020,02/02/2020,2,0,0,0
04/17/2020,02/04/2020,1,0,0,0
04/17/2020,02/05/2020,1,0,0,0
04/17/2020,02/08/2020,1,0,0,0
04/17/2020,02/09/2020,1,0,0,0
04/17/2020,02/26/2020,1,0,0,0
04/17/2020,02/27/2020,1,0,0,1
04/17/2020,02/28/2020,2,1,0,0
04/17/2020,02/29/2020,2,1,0,0
04/17/2020,03/01/2020,1,0,0,0
04/17/2020,03/02/2020,4,0,0,0
04/17/2020,03/03/2020,10,1,0,0
04/17/2020,03/04/2020,32,6,5,1
04/17/2020,03/05/2020,63,5,3,1
04/17/2020,03/06/2020,79,11,4,1
04/17/2020,03/07/2020,61,10,6,2
04/17/2020,03/08/2020,109,24,15,3
04/17/2020,03/09/2020,396,68,29,11
04/17/2020,03/10/2020,456,83,37,9
04/17/2020,03/11/2020,789,173,61,21
04/17/2020,03/12/2020,1562,382,84,24
04/17/2020,03/13/2020,2144,661,181,34
04/17/2020,03/14/2020,1675,672,210,50
04/17/2020,03/15/2020,2316,1067,272,69
04/17/2020,03/16/2020,4883,2198,460,99
04/17/2020,03/17/2020,5370,2490,502,112
04/17/2020,03/18/2020,6230,3084,627,134
04/17/2020,03/19/2020,7650,3814,778,196
04/17/2020,03/20/2020,7688,4065,864,213
04/17/2020,03/21/2020,4695,2642,733,197
04/17/2020,03/22/2020,4360,2605,817,216
04/17/2020,03/23/2020,5551,3562,1065,289
04/17/2020,03/24/2020,7008,4423,1242,365
04/17/2020,03/25/2020,7268,4763,1346,370
04/17/2020,03/26/2020,6959,4901,1503,416
04/17/2020,03/27/2020,7022,4960,1487,419
04/17/2020,03/28/2020,4465,3351,1263,385
04/17/2020,03/29/2020,4706,3403,1297,344
04/17/2020,03/30/2020,8177,5907,1706,523
04/17/2020,03/31/2020,7364,5122,1478,450
04/17/2020,04/01/2020,7521,4876,1304,368
04/17/2020,04/02/2020,8958,5505,1618,408
04/17/2020,04/03/2020,9050,5383,1578,408
04/17/2020,04/04/2020,5910,3627,1249,313
04/17/2020,04/05/2020,5986,3512,1194,272
04/17/2020,04/06/2020,10465,6042,1472,363
04/17/2020,04/07/2020,9973,5616,1265,291
04/17/2020,04/08/2020,9578,5174,1212,227
04/17/2020,04/09/2020,8620,4659,1009,191
04/17/2020,04/10/2020,7124,3994,896,141
04/17/2020,04/11/2020,6204,3198,675,85
04/17/2020,04/12/2020,4944,2325,572,61
04/17/2020,04/13/2020,5467,2605,656,41
04/17/2020,04/14/2020,5544,2451,571,22
04/17/2020,04/15/2020,3703,1520,262,8
04/17/2020,04/16/2020,1558,467,31,0
04/17/2020,04/17/2020,27,14,0,0
04/18/2020,02/02/2020,2,0,0,0
04/18/2020,02/04/2020,1,0,0,0
04/18/2020,02/05/2020,1,0,0,0
04/18/2020,02/08/2020,1,0,0,0
04/18/2020,02/09/2020,1,0,0,0
04/18/2020,02/26/2020,1,0,0,0
04/18/2020,02/27/2020,1,0,0,1
04/18/2020,02/28/2020,2,1,0,0
04/18/2020,02/29/2020,2,1,0,0
04/18/2020,03/01/2020,1,0,0,0
04/18/2020,03/02/2020,4,0,0,0
04/18/2020,03/03/2020,11,2,0,0
04/18/2020,03/04/2020,32,6,5,1
04/18/2020,03/05/2020,63,5,3,1
04/18/2020,03/06/2020,79,11,4,1
04/18/2020,03/07/2020,61,10,6,2
04/18/2020,03/08/2020,109,24,15,3
04/18/2020,03/09/2020,396,68,29,11
04/18/2020,03/10/2020,456,83,37,9
04/18/2020,03/11/2020,789,173,61,21
04/18/2020,03/12/2020,1562,382,84,24
04/18/2020,03/13/2020,2144,663,181,34
04/18/2020,03/14/2020,1675,673,210,50
04/18/2020,03/15/2020,2316,1067,274,71
04/18/2020,03/16/2020,4886,2201,460,99
04/18/2020,03/17/2020,5374,2493,503,114
04/18/2020,03/18/2020,6242,3093,629,136
04/18/2020,03/19/2020,7654,3819,778,200
04/18/2020,03/20/2020,7688,4068,864,214
04/18/2020,03/21/2020,4696,2646,735,198
04/18/2020,03/22/2020,4361,2607,818,219
04/18/2020,03/23/2020,5553,3563,1067,291
04/18/2020,03/24/2020,7010,4431,1245,371
04/18/2020,03/25/2020,7269,4769,1347,373
04/18/2020,03/26/2020,6959,4902,1507,425
04/18/2020,03/27/2020,7025,4968,1490,427
04/18/2020,03/28/2020,4469,3360,1265,393
04/18/2020,03/29/2020,4705,3402,1296,346
04/18/2020,03/30/2020,8180,5911,1708,537
04/18/2020,03/31/2020,7366,5128,1486,468
04/18/2020,04/01/2020,7530,4887,1306,383
04/18/2020,04/02/2020,8960,5509,1623,421
04/18/2020,04/03/2020,9060,5390,1586,425
04/18/2020,04/04/2020,5916,3632,1255,327
04/18/2020,04/05/2020,5989,3519,1200,284
04/18/2020,04/06/2020,10479,6060,1482,385
04/18/2020,04/07/2020,10049,5687,1277,318
04/18/2020,04/08/2020,9675,5248,1229,256
04/18/2020,04/09/2020,8698,4706,1027,208
04/18/2020,04/10/2020,7220,4052,918,166
04/18/2020,04/11/2020,6339,3284,691,100
04/18/2020,04/12/2020,5151,2388,610,85
04/18/2020,04/13/2020,5644,2687,741,58
04/18/2020,04/14/2020,7467,3153,674,37
04/18/2020,04/15/2020,6920,2455,509,15
04/18/2020,04/16/2020,3582,1252,219,4
04/18/2020,04/17/2020,1182,333,29,1
04/18/2020,04/18/2020,32,6,0,0
04/19/2020,02/02/2020,2,0,0,0
04/19/2020,02/04/2020,1,0,0,0
04/19/2020,02/05/2020,1,0,0,0
04/19/2020,02/08/2020,1,0,0,0
04/19/2020,02/09/2020,1,0,0,0
04/19/2020,02/26/2020,1,0,0,0
04/19/2020,02/27/2020,1,0,0,1
04/19/2020,02/28/2020,2,1,0,0
04/19/2020,02/29/2020,2,1,0,0
04/19/2020,03/01/2020,1,0,0,0
04/19/2020,03/02/2020,4,0,0,0
04/19/2020,03/03/2020,11,2,0,0
04/19/2020,03/04/2020,32,6,5,1
04/19/2020,03/05/2020,63,5,3,1
04/19/2020,03/06/2020,79,11,4,1
04/19/2020,03/07/2020,61,10,6,2
04/19/2020,03/08/2020,109,25,15,3
04/19/2020,03/09/2020,396,68,29,11
04/19/2020,03/10/2020,456,85,37,9
04/19/2020,03/11/2020,789,173,61,21
04/19/2020,03/12/2020,1562,384,84,24
04/19/2020,03/13/2020,2144,663,181,34
04/19/2020,03/14/2020,1675,673,210,50
04/19/2020,03/15/2020,2317,1069,274,72
04/19/2020,03/16/2020,4886,2201,460,101
04/19/2020,03/17/2020,5374,2493,504,114
04/19/2020,03/18/2020,6242,3095,630,140
04/19/2020,03/19/2020,7654,3823,781,200
04/19/2020,03/20/2020,7688,4073,867,215
04/19/2020,03/21/2020,4697,2649,736,201
04/19/2020,03/22/2020,4361,2609,818,221
04/19/2020,03/23/2020,5554,3567,1070,297
04/19/2020,03/24/2020,7011,4436,1246,374
04/19/2020,03/25/2020,7270,4772,1348,377
04/19/2020,03/26/2020,6961,4907,1509,432
04/19/2020,03/27/2020,7025,4969,1494,434
04/19/2020,03/28/2020,4473,3365,1267,397
04/19/2020,03/29/2020,4707,3407,1298,358
04/19/2020,03/30/2020,8181,5916,1714,546
04/19/2020,03/31/2020,7367,5133,1487,474
04/19/2020,04/01/2020,7531,4890,1308,396
04/19/2020,04/02/2020,8961,5513,1626,434
04/19/2020,04/03/2020,9062,5393,1586,439
04/19/2020,04/04/2020,5917,3636,1261,346
04/19/2020,04/05/2020,5990,3521,1204,296
04/19/2020,04/06/2020,10481,6066,1492,401
04/19/2020,04/07/2020,10060,5696,1287,340
04/19/2020,04/08/2020,9684,5262,1236,280
04/19/2020,04/09/2020,8737,4734,1045,224
04/19/2020,04/10/2020,7255,4073,933,185
04/19/2020,04/11/2020,6496,3372,709,118
04/19/2020,04/12/2020,5315,2522,631,104
04/19/2020,04/13/2020,6175,2895,750,74
04/19/2020,04/14/2020,8272,3493,701,59
04/19/2020,04/15/2020,7921,2907,554,28
04/19/2020,04/16/2020,5269,1906,398,9
04/19/2020,04/17/2020,3440,1283,174,3
04/19/2020,04/18/2020,730,242,9,0
04/19/2020,04/19/2020,16,6,0,0
04/20/2020,02/02/2020,2,0,0,0
04/20/2020,02/04/2020,1,0,0,0
04/20/2020,02/05/2020,1,0,0,0
04/20/2020,02/08/2020,1,0,0,0
04/20/2020,02/09/2020,1,0,0,0
04/20/2020,02/16/2020,1,1,0,0
04/20/2020,02/26/2020,1,0,0,0
04/20/2020,02/27/2020,1,0,0,1
04/20/2020,02/28/2020,2,1,0,0
04/20/2020,02/29/2020,2,1,0,0
04/20/2020,03/01/2020,1,0,0,0
04/20/2020,03/02/2020,4,0,0,0
04/20/2020,03/03/2020,11,2,0,0
04/20/2020,03/04/2020,32,6,5,1
04/20/2020,03/05/2020,63,5,3,1
04/20/2020,03/06/2020,79,11,4,1
04/20/2020,03/07/2020,61,10,6,2
04/20/2020,03/08/2020,109,25,15,3
04/20/2020,03/09/2020,396,68,29,11
04/20/2020,03/10/2020,456,85,37,9
04/20/2020,03/11/2020,789,173,61,21
04/20/2020,03/12/2020,1562,385,86,24
04/20/2020,03/13/2020,2144,664,181,34
04/20/2020,03/14/2020,1675,673,211,51
04/20/2020,03/15/2020,2317,1069,275,72
04/20/2020,03/16/2020,4886,2202,461,102
04/20/2020,03/17/2020,5375,2497,505,116
04/20/2020,03/18/2020,6242,3097,631,141
04/20/2020,03/19/2020,7654,3825,783,202
04/20/2020,03/20/2020,7688,4077,870,219
04/20/2020,03/21/2020,4697,2651,736,206
04/20/2020,03/22/2020,4361,2611,819,224
04/20/2020,03/23/2020,5554,3567,1070,302
04/20/2020,03/24/2020,7012,4438,1250,378
04/20/2020,03/25/2020,7271,4775,1350,382
04/20/2020,03/26/2020,6961,4907,1513,439
04/20/2020,03/27/2020,7027,4972,1497,445
04/20/2020,03/28/2020,4474,3366,1268,409
04/20/2020,03/29/2020,4707,3411,1302,363
04/20/2020,03/30/2020,8181,5920,1723,556
04/20/2020,03/31/2020,7367,5135,1491,482
04/20/2020,04/01/2020,7537,4896,1309,405
04/20/2020,04/02/2020,8967,5522,1632,448
04/20/2020,04/03/2020,9067,5401,1595,465
04/20/2020,04/04/2020,5921,3641,1265,356
04/20/2020,04/05/2020,5994,3528,1210,314
04/20/2020,04/06/2020,10491,6081,1506,431
04/20/2020,04/07/2020,10065,5703,1302,359
04/20/2020,04/08/2020,9687,5270,1245,295
04/20/2020,04/09/2020,8750,4743,1055,244
04/20/2020,04/10/2020,7265,4082,958,204
04/20/2020,04/11/2020,6511,3386,740,133
04/20/2020,04/12/2020,5341,2528,667,119
04/20/2020,04/13/2020,6236,2907,790,90
04/20/2020,04/14/2020,8636,3552,739,73
04/20/2020,04/15/2020,8330,3027,578,44
04/20/2020,04/16/2020,6874,2348,435,20
04/20/2020,04/17/2020,5720,1718,333,10
04/20/2020,04/18/2020,1898,759,135,2
04/20/2020,04/19/2020,573,183,1,0
04/20/2020,04/20/2020,15,5,0,0
04/21/2020,02/02/2020,2,0,0,0
04/21/2020,02/04/2020,1,0,0,0
04/21/2020,02/05/2020,1,0,0,0
04/21/2020,02/08/2020,1,0,0,0
04/21/2020,02/09/2020,1,0,0,0
04/21/2020,02/26/2020,1,0,0,0
04/21/2020,02/27/2020,1,0,0,1
04/21/2020,02/28/2020,1,0,0,0
04/21/2020,02/29/2020,2,1,0,0
04/21/2020,03/01/2020,1,0,0,0
04/21/2020,03/02/2020,4,0,0,0
04/21/2020,03/03/2020,11,2,0,0
04/21/2020,03/04/2020,32,6,5,1
04/21/2020,03/05/2020,63,5,3,1
04/21/2020,03/06/2020,79,11,4,1
04/21/2020,03/07/2020,61,10,6,3
04/21/2020,03/08/2020,109,25,15,3
04/21/2020,03/09/2020,396,68,29,11
04/21/2020,03/10/2020,456,86,37,9
04/21/2020,03/11/2020,789,175,61,22
04/21/2020,03/12/2020,1562,385,86,24
04/21/2020,03/13/2020,2144,664,182,37
04/21/2020,03/14/2020,1675,673,211,53
04/21/2020,03/15/2020,2318,1072,276,74
04/21/2020,03/16/2020,4887,2205,460,103
04/21/2020,03/17/2020,5375,2501,507,119
04/21/2020,03/18/2020,6242,3100,632,144
04/21/2020,03/19/2020,7655,3833,786,204
04/21/2020,03/20/2020,7688,4080,874,221
04/21/2020,03/21/2020,4697,2652,737,211
04/21/2020,03/22/2020,4361,2611,821,230
04/21/2020,03/23/2020,5554,3567,1071,308
04/21/2020,03/24/2020,7015,4450,1252,386
04/21/2020,03/25/2020,7273,4778,1355,389
04/21/2020,03/26/2020,6964,4911,1518,453
04/21/2020,03/27/2020,7029,4975,1502,461
04/21/2020,03/28/2020,4477,3370,1276,419
04/21/2020,03/29/2020,4708,3412,1306,377
04/21/2020,03/30/2020,8181,5922,1728,565
04/21/2020,03/31/2020,7369,5140,1499,498
04/21/2020,04/01/2020,7612,4974,1316,425
04/21/2020,04/02/2020,9036,5593,1649,465
04/21/2020,04/03/2020,9121,5459,1606,480
04/21/2020,04/04/2020,5967,3685,1276,371
04/21/2020,04/05/2020,6007,3541,1215,328
04/21/2020,04/06/2020,10517,6115,1525,454
04/21/2020,04/07/2020,10098,5740,1310,382
04/21/2020,04/08/2020,9711,5292,1250,322
04/21/2020,04/09/2020,8760,4751,1063,264
04/21/2020,04/10/2020,7288,4103,967,218
04/21/2020,04/11/2020,6585,3439,749,153
04/21/2020,04/12/2020,5398,2580,675,142
04/21/2020,04/13/2020,6327,2981,801,106
04/21/2020,04/14/2020,8898,3734,753,87
04/21/2020,04/15/2020,8989,3270,590,52
04/21/2020,04/16/2020,7899,2667,450,36
04/21/2020,04/17/2020,7573,2462,411,19
04/21/2020,04/18/2020,3435,1044,222,3
04/21/2020,04/19/2020,1766,651,114,1
04/21/2020,04/20/2020,1679,416,1,0
04/21/2020,04/21/2020,38,8,0,0
04/22/2020,02/02/2020,2,0,0,0
04/22/2020,02/04/2020,1,0,0,0
04/22/2020,02/05/2020,1,0,0,0
04/22/2020,02/08/2020,1,0,0,0
04/22/2020,02/09/2020,1,0,0,0
04/22/2020,02/26/2020,1,0,0,0
04/22/2020,02/27/2020,1,0,0,1
04/22/2020,02/28/2020,1,0,0,0
04/22/2020,02/29/2020,2,1,0,0
04/22/2020,03/01/2020,1,0,0,0
04/22/2020,03/02/2020,4,0,0,0
04/22/2020,03/03/2020,11,2,0,0
04/22/2020,03/04/2020,32,6,5,1
04/22/2020,03/05/2020,63,5,3,1
04/22/2020,03/06/2020,79,11,4,1
04/22/2020,03/07/2020,61,10,6,3
04/22/2020,03/08/2020,109,25,15,3
04/22/2020,03/09/2020,396,68,29,11
04/22/2020,03/10/2020,456,86,37,9
04/22/2020,03/11/2020,789,175,61,22
04/22/2020,03/12/2020,1562,385,86,25
04/22/2020,03/13/2020,2144,664,182,37
04/22/2020,03/14/2020,1675,673,211,54
04/22/2020,03/15/2020,2318,1072,276,74
04/22/2020,03/16/2020,4887,2207,461,105
04/22/2020,03/17/2020,5375,2502,508,119
04/22/2020,03/18/2020,6242,3100,632,147
04/22/2020,03/19/2020,7655,3835,786,205
04/22/2020,03/20/2020,7688,4081,874,223
04/22/2020,03/21/2020,4697,2653,737,215
04/22/2020,03/22/2020,4361,2611,820,234
04/22/2020,03/23/2020,5554,3567,1071,314
04/22/2020,03/24/2020,7017,4454,1252,389
04/22/2020,03/25/2020,7273,4778,1356,395
04/22/2020,03/26/2020,6967,4914,1517,455
04/22/2020,03/27/2020,7034,4982,1504,468
04/22/2020,03/28/2020,4478,3371,1276,427
04/22/2020,03/29/2020,4708,3412,1306,385
04/22/2020,03/30/2020,8183,5925,1729,572
04/22/2020,03/31/2020,7369,5140,1499,512
04/22/2020,04/01/2020,7613,4976,1318,430
04/22/2020,04/02/2020,9038,5597,1649,475
04/22/2020,04/03/2020,9132,5471,1609,489
04/22/2020,04/04/2020,5976,3696,1276,377
04/22/2020,04/05/2020,6008,3544,1215,343
04/22/2020,04/06/2020,10517,6118,1527,467
04/22/2020,04/07/2020,10100,5745,1313,397
04/22/2020,04/08/2020,9717,5297,1252,344
04/22/2020,04/09/2020,8764,4755,1065,277
04/22/2020,04/10/2020,7291,4105,971,233
04/22/2020,04/11/2020,6588,3442,750,165
04/22/2020,04/12/2020,5446,2605,677,156
04/22/2020,04/13/2020,6435,3052,803,127
04/22/2020,04/14/2020,9032,3825,757,103
04/22/2020,04/15/2020,9197,3432,596,66
04/22/2020,04/16/2020,8342,2916,449,48
04/22/2020,04/17/2020,7897,2597,413,27
04/22/2020,04/18/2020,3764,1198,258,4
04/22/2020,04/19/2020,2156,845,170,7
04/22/2020,04/20/2020,2140,646,61,1
04/22/2020,04/21/2020,178,69,10,0
04/23/2020,02/02/2020,2,0,0,0
04/23/2020,02/04/2020,1,0,0,0
04/23/2020,02/05/2020,1,0,0,0
04/23/2020,02/08/2020,1,0,0,0
04/23/2020,02/09/2020,1,0,0,0
04/23/2020,02/26/2020,1,0,0,0
04/23/2020,02/27/2020,1,0,0,1
04/23/2020,02/28/2020,1,0,0,0
04/23/2020,02/29/2020,2,1,0,0
04/23/2020,03/01/2020,1,0,0,0
04/23/2020,03/02/2020,4,0,0,0
04/23/2020,03/03/2020,11,2,0,0
04/23/2020,03/04/2020,32,6,5,1
04/23/2020,03/05/2020,63,5,3,1
04/23/2020,03/06/2020,79,11,4,1
04/23/2020,03/07/2020,61,10,6,3
04/23/2020,03/08/2020,109,25,15,3
04/23/2020,03/09/2020,396,68,29,11
04/23/2020,03/10/2020,456,86,37,9
04/23/2020,03/11/2020,789,176,62,22
04/23/2020,03/12/2020,1562,388,87,25
04/23/2020,03/13/2020,2144,669,184,39
04/23/2020,03/14/2020,1675,674,213,54
